time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,loc_name,loc_admin1,loc_admin2,loc_cc
35:09.0,35.12,-97.525,5,2.4,md,9,167.9,,,us,usp000cf1d,2014-11-07T01:20:44.372Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Goldsby,Oklahoma,McClain County,US
13:02.2,34.804,-97.677,5,2.9,mblg,10,110,,,us,usp000ct50,2014-11-07T01:22:04.349Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Lindsay,Oklahoma,Garvin County,US
15:10.0,34.233,-97.254,5,3.5,mblg,16,72.8,,1.06,us,usp000cxd7,2014-11-07T01:22:34.963Z,Oklahoma,earthquake,,,,,reviewed,us,us,Lone Grove,Oklahoma,Carter County,US
30:09.9,34.236,-97.267,5,2.9,mblg,13,127.3,,0.41,us,usp000cxkm,2014-11-07T01:22:35.891Z,Oklahoma,earthquake,,,,,reviewed,us,us,Lone Grove,Oklahoma,Carter County,US
39:21.0,35.369,-98.048,5,2.8,mblg,7,96,,0.49,us,usp000d412,2014-11-07T01:23:27.882Z,Oklahoma,earthquake,,,,,reviewed,us,us,Union City,Oklahoma,Canadian County,US
42:13.4,34.864,-97.672,5,3,mblg,10,104.3,,,us,usp000d8zx,2014-11-07T01:24:04.311Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Lindsay,Oklahoma,Garvin County,US
17:04.1,34.179,-95.192,5,3,mblg,10,72.2,,,us,usp000dnz8,2015-03-24T02:11:54.349Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Hugo,Oklahoma,Choctaw County,US
29:46.8,35.25,-97.608,5,2.8,mblg,5,176.9,,0.45,us,usp000dqzp,2014-11-07T01:25:55.160Z,Oklahoma,earthquake,,,,,reviewed,us,tul,Newcastle,Oklahoma,McClain County,US
02:43.6,34.32,-98.069,5,2.5,mblg,9,139.9,,,us,usp000dr4k,2014-11-07T01:25:55.814Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Comanche,Oklahoma,Stephens County,US
30:25.9,35.091,-96.3,5,3,md,8,176.6,,1.35,us,usp000ec6y,2014-11-07T01:28:31.846Z,Oklahoma,earthquake,,,,,reviewed,us,tul,Holdenville,Oklahoma,Hughes County,US
46:23.1,34.069,-97.314,5,3,mblg,15,150.4,,,us,usp000edrz,2017-06-26T21:07:19.239Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Lone Grove,Oklahoma,Carter County,US
56:03.5,34.729,-97.49,5,2.2,md,7,132.5,,,us,usp000eqgx,2014-11-07T01:29:55.885Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Maysville,Oklahoma,Garvin County,US
41:50.9,34.589,-97.368,5,2.9,md,11,120.7,,,us,usp000eqk4,2014-11-07T01:29:56.234Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Pauls Valley,Oklahoma,Garvin County,US
12:39.1,34.508,-97.372,5,2.6,md,18,75.3,,,us,usp000er2d,2014-11-07T01:29:58.607Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Wynnewood,Oklahoma,Garvin County,US
13:16.8,34.122,-97.625,5,3.5,mblg,8,95.5,,1.51,us,usp000eumb,2017-06-26T21:07:07.128Z,Oklahoma,earthquake,,,,,reviewed,us,us,Ringling,Oklahoma,Jefferson County,US
12:20.4,34.153,-97.627,5,2.9,md,9,74.3,,,us,usp000ewfy,2014-11-07T01:30:44.004Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Ringling,Oklahoma,Jefferson County,US
41:14.6,35.464,-97.407,5,2.6,md,10,132.5,,,us,usp000f0pc,2014-11-07T01:31:10.319Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul,Midwest City,Oklahoma,Oklahoma County,US
14:06.7,35.464,-97.407,5,2.7,md,10,97.6,,,us,usp000f0pm,2014-11-07T01:31:10.335Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul,Midwest City,Oklahoma,Oklahoma County,US
46:02.9,34.536,-96.429,5,2.5,mblg,9,125.3,,,us,usp000f205,2014-11-07T01:31:20.089Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Coalgate,Oklahoma,Coal County,US
32:33.7,35.441,-97.459,5,2.8,mblg,5,132.9,,1.63,us,usp000f4rd,2014-11-07T01:31:37.070Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,us,us,Del City,Oklahoma,Oklahoma County,US
15:48.9,35.459,-97.482,5,2.8,mblg,6,97.3,,1.23,us,usp000f4s6,2014-11-07T01:31:37.152Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,us,us,Oklahoma City,Oklahoma,Oklahoma County,US
03:22.1,35.149,-95.976,5,3.2,md,34,109.5,,,us,usp000fcw2,2017-06-26T21:07:31.309Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Wetumka,Oklahoma,Hughes County,US
56:51.4,34.627,-96.117,5,1.8,md,3,177.9,,,us,usp000fm8f,2014-11-07T01:33:29.102Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Coalgate,Oklahoma,Coal County,US
02:29.6,34.852,-96.048,5,2.6,md,5,170.1,,,us,usp000fujw,2014-11-07T01:34:25.981Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,McAlester,Oklahoma,Pittsburg County,US
44:17.0,37.027,-97.326,5,2.7,md,8,112.9,,,us,usp000fvs5,2014-11-07T01:34:34.251Z,Kansas,earthquake,,,,,reviewed,tul,tul,Blackwell,Oklahoma,Kay County,US
13:00.9,34.497,-96.05,5,2.5,md,4,188.9,,,us,usp000fvya,2014-11-07T01:34:36.521Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Atoka,Oklahoma,Atoka County,US
53:06.8,34.206,-96.258,5,2.3,md,5,199.5,,,us,usp000fxgb,2014-11-07T01:34:46.100Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Atoka,Oklahoma,Atoka County,US
41:05.7,34.166,-96.295,5,2.4,md,8,140.2,,,us,usp000fyz9,2014-11-07T01:34:57.320Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Durant,Oklahoma,Bryan County,US
12:22.1,35.457,-97.569,5,2.5,md,8,121.1,,,us,usp000g8kv,2014-11-07T01:36:14.937Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul,Oklahoma City,Oklahoma,Oklahoma County,US
16:02.2,35.81,-96.985,5,2.5,md,8,121.2,,,us,usp000g8z0,2014-11-07T01:36:16.736Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Chandler,Oklahoma,Lincoln County,US
59:47.1,35.346,-96.767,5,3.1,md,11,102.6,,,us,usp000g929,2014-11-07T01:36:17.758Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Seminole,Oklahoma,Seminole County,US
18:04.3,35.82,-97.07,5,2.9,mblg,9,91.1,,1.53,us,usp000ga9c,2014-11-07T01:36:24.802Z,Oklahoma,earthquake,,,,,reviewed,us,us,Perkins,Oklahoma,Payne County,US
05:15.1,35.677,-97.131,5,2.7,mblg,6,125.6,,1.05,us,usp000gkrx,2014-11-07T01:37:31.085Z,Oklahoma,earthquake,,,,,reviewed,us,us,Luther,Oklahoma,Oklahoma County,US
06:46.8,35.454,-96.954,5,2.8,mblg,5,160.9,,0.42,us,usp000gm6t,2014-11-07T01:37:33.056Z,Oklahoma,earthquake,,,,,reviewed,us,us,Meeker,Oklahoma,Lincoln County,US
25:00.7,35.443,-97.118,5,3.1,mblg,6,137.1,,1.08,us,usp000gmer,2017-06-26T21:07:54.761Z,Oklahoma,earthquake,,,,,reviewed,us,us,McLoud,Oklahoma,Pottawatomie County,US
49:37.8,35.573,-97.568,5,2.7,mblg,7,112.3,,0.76,us,usp000gpsq,2017-06-26T21:07:42.994Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,us,us,The Village,Oklahoma,Oklahoma County,US
19:09.5,35.163,-97.871,5,3.4,mblg,15,79.3,,1.14,us,usp000gt6w,2017-06-26T21:14:09.757Z,Oklahoma,earthquake,,,,,reviewed,us,us,Chickasha,Oklahoma,Grady County,US
57:52.4,35.724,-96.92,5,2.4,mblg,5,150.5,,1.45,us,usp000gt8m,2017-06-26T21:13:57.946Z,Oklahoma,earthquake,,,,,reviewed,us,us,Chandler,Oklahoma,Lincoln County,US
23:10.0,34.589,-96.34,5,3.1,mblg,16,77.8,,1.27,us,usp000gtdu,2017-06-26T21:13:46.381Z,"22km NW of Coalgate, Oklahoma",earthquake,,,,,reviewed,us,us,Coalgate,Oklahoma,Coal County,US
43:06.7,36.369,-98.087,5,3.2,mblg,25,79.2,,1.28,us,usp000gu9h,2017-06-26T21:13:34.907Z,Oklahoma,earthquake,,,,,reviewed,us,us,Waukomis,Oklahoma,Garfield County,US
14:15.3,34.735,-96.036,5,3.3,mblg,12,78.6,,1.39,us,usp000gucq,2017-06-26T21:13:23.792Z,Oklahoma,earthquake,,,,,reviewed,us,us,Coalgate,Oklahoma,Coal County,US
06:39.9,35.446,-97.456,5,3.4,mblg,18,97.7,,0.59,us,usp000gurq,2017-06-26T21:13:12.217Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,us,us,Del City,Oklahoma,Oklahoma County,US
24:52.0,35.446,-97.456,5,2.7,mblg,7,132.7,,,us,usp000gv36,2017-06-26T21:13:00.370Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,spec,us,Del City,Oklahoma,Oklahoma County,US
41:37.0,35.446,-97.456,5,2.5,mblg,6,168.6,,,us,usp000gv37,2017-06-26T21:12:48.639Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,spec,us,Del City,Oklahoma,Oklahoma County,US
57:16.5,35.446,-97.456,5,2.4,mblg,4,193.3,,,us,usp000gv3a,2017-06-26T21:12:37.670Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,spec,us,Del City,Oklahoma,Oklahoma County,US
20:35.0,35.71,-96.875,5,2,mblg,4,124.8,,,us,usp000gxfa,2014-11-07T01:39:00.695Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Chandler,Oklahoma,Lincoln County,US
26:30.0,35.71,-96.875,5,2.2,mblg,5,104,,,us,usp000gxmg,2014-11-07T01:39:01.685Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Chandler,Oklahoma,Lincoln County,US
50:54.0,35.71,-96.875,5,2.2,mblg,7,153.3,,,us,usp000gxne,2014-11-07T01:39:01.865Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Chandler,Oklahoma,Lincoln County,US
31:09.0,35.659,-96.85,5,3.4,mblg,9,94.9,,0.92,us,usp000gy78,2017-06-26T21:12:26.553Z,Oklahoma,earthquake,,,,,reviewed,us,us,Chandler,Oklahoma,Lincoln County,US
32:46.0,35.89,-96.873,5,2.8,mblg,4,230.5,,,us,usp000gy97,2017-06-26T21:12:15.327Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Cushing,Oklahoma,Payne County,US
23:13.7,36.361,-97.467,5,3.7,mblg,26,76.3,,1.05,us,usp000gyn5,2017-06-26T21:12:04.323Z,Oklahoma,earthquake,,,,,reviewed,us,us,Perry,Oklahoma,Noble County,US
14:48.2,35.547,-97.169,5,3.4,mblg,10,96.7,,1.23,us,usp000gyu8,2017-06-26T21:11:52.465Z,Oklahoma,earthquake,,,,,reviewed,us,tul,Harrah,Oklahoma,Oklahoma County,US
40:15.8,34.992,-97.351,5,2.2,mblg,8,113.8,,1.38,us,usp000gzcz,2014-11-07T01:39:20.217Z,Oklahoma,earthquake,,,,,reviewed,us,us,Purcell,Oklahoma,McClain County,US
25:59.8,35.742,-96.944,5,3.3,mblg,16,76.5,,0.8,us,usp000gzha,2017-06-26T21:11:40.624Z,Oklahoma,earthquake,,,,,reviewed,us,us,Chandler,Oklahoma,Lincoln County,US
23:46.5,35.807,-97.018,5,1.8,mblg,4,209.7,,,us,usp000gzjk,2014-11-07T01:39:21.069Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Perkins,Oklahoma,Payne County,US
08:58.5,35.467,-97.412,5,2.3,mblg,9,137.9,,0.91,us,usp000h0ch,2017-06-26T21:11:28.893Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,us,us,Midwest City,Oklahoma,Oklahoma County,US
22:14.5,34.942,-96.618,5,3.4,mblg,31,39.8,,1.18,us,usp000h0x7,2017-06-26T21:11:18.021Z,Oklahoma,earthquake,,,,,reviewed,us,tul,Byng,Oklahoma,Pontotoc County,US
58:25.0,35.566,-97.29,5,2.5,mblg,5,132.2,,,us,usp000h0xd,2017-06-26T21:11:06.743Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Jones,Oklahoma,Oklahoma County,US
17:43.1,35.572,-97.305,5,2.8,mblg,8,107.5,,1.13,us,usp000h0xm,2014-11-07T01:39:34.039Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
31:24.0,35.566,-97.29,5,2.5,mblg,3,195,,,us,usp000h0xp,2014-11-07T01:39:34.044Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Jones,Oklahoma,Oklahoma County,US
13:47.0,35.566,-97.29,5,2.6,mblg,7,132.2,,,us,usp000h0xs,2017-07-14T19:30:57.209Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Jones,Oklahoma,Oklahoma County,US
44:00.0,35.566,-97.29,5,2.4,mblg,5,195,,,us,usp000h0xt,2014-11-07T01:39:34.057Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Jones,Oklahoma,Oklahoma County,US
45:10.0,35.566,-97.29,5,2.7,mblg,7,132.2,,,us,usp000h0xu,2014-11-07T01:39:34.058Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Jones,Oklahoma,Oklahoma County,US
31:59.7,35.651,-97.363,5,2.7,mblg,5,129.4,,1.47,us,usp000h0xw,2014-11-07T01:39:34.061Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
09:06.0,35.565,-97.29,5,3.5,mblg,4,132.1,,,us,usp000h0y9,2017-06-26T21:10:45.137Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Jones,Oklahoma,Oklahoma County,US
30:55.0,35.566,-97.29,5,2.4,mblg,5,132.2,,,us,usp000h0yj,2017-06-26T21:10:34.042Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Jones,Oklahoma,Oklahoma County,US
15:50.0,35.566,-97.29,5,2.3,mblg,4,132.2,,,us,usp000h0yn,2014-11-07T01:39:34.312Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Jones,Oklahoma,Oklahoma County,US
03:11.6,35.544,-97.208,5,2.3,mblg,6,132.1,,1.33,us,usp000h1bh,2014-11-07T01:39:41.314Z,Oklahoma,earthquake,,,,,reviewed,us,us,Harrah,Oklahoma,Oklahoma County,US
56:29.7,35.804,-97.029,5,3,mblg,19,72.5,,0.8,us,usp000h3a1,2017-06-26T21:10:22.985Z,Oklahoma,earthquake,,,,,reviewed,us,us,Perkins,Oklahoma,Payne County,US
27:05.9,35.432,-96.55,5,2.7,mblg,6,114.4,,1.25,us,usp000h3p4,2017-06-26T21:10:11.988Z,Oklahoma,earthquake,,,,,reviewed,us,us,Boley,Oklahoma,Okfuskee County,US
13:01.3,35.494,-97.204,5,3.1,mblg,13,77,,0.92,us,usp000h41m,2017-06-26T21:10:01.036Z,Oklahoma,earthquake,,,,,reviewed,us,us,Harrah,Oklahoma,Oklahoma County,US
12:37.1,35.482,-97.228,5,3,mblg,11,77,,1,us,usp000h43n,2017-06-26T21:09:49.414Z,Oklahoma,earthquake,,,,,reviewed,us,us,Choctaw,Oklahoma,Oklahoma County,US
00:17.8,34.462,-97.532,5,3.1,mblg,18,74.4,,1.26,us,usp000h44d,2017-06-26T21:09:38.168Z,Oklahoma,earthquake,,,,,reviewed,us,us,Healdton,Oklahoma,Carter County,US
47:12.9,35.495,-97.249,5,2.6,mblg,11,97.5,,1.38,us,usp000h4bc,2017-06-26T21:09:27.080Z,Oklahoma,earthquake,,,,,reviewed,us,us,Choctaw,Oklahoma,Oklahoma County,US
51:39.6,35.528,-97.273,5,2.1,mblg,4,192.3,,1.19,us,usp000h4du,2014-11-07T01:40:08.771Z,Oklahoma,earthquake,,,,,reviewed,us,us,Choctaw,Oklahoma,Oklahoma County,US
36:58.6,35.563,-97.275,5,3,mblg,14,77.7,,0.92,us,usp000h4j1,2017-06-26T21:09:15.327Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
44:25.2,35.556,-97.25,5,3.5,mblg,21,75.4,,0.73,us,usp000h4ur,2017-06-26T21:09:03.375Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
00:17.8,35.588,-97.326,5,2.8,mblg,10,117.3,,1.07,us,usp000h4yr,2017-06-26T21:08:51.335Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
34:05.4,35.556,-97.316,5,3.1,mblg,12,90.6,,0.73,us,usp000h4zg,2017-06-26T21:08:40.315Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
38:25.9,35.587,-97.285,5,3.6,mblg,23,59.5,,0.61,us,usp000h506,2017-06-26T21:08:28.690Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
39:15.4,35.579,-97.27,5,2.4,mblg,7,106.7,,1.19,us,usp000h52k,2014-11-07T01:40:16.773Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
52:07.0,35.566,-97.287,5,2.1,mblg,7,88.6,,,us,usp000h54t,2014-11-07T01:40:17.205Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Jones,Oklahoma,Oklahoma County,US
25:39.2,35.555,-97.282,5,2.8,mblg,11,96.2,,0.76,us,usp000h54w,2017-06-26T21:08:17.567Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
05:21.3,35.554,-97.267,5,3.1,mblg,9,92.7,,1.01,us,usp000h573,2017-06-26T21:08:06.162Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
16:45.0,35.498,-97.269,5,2,mblg,3,191.7,,,us,usp000h58f,2014-11-07T01:40:17.884Z,Oklahoma,earthquake,,,,,reviewed,macr,us,Choctaw,Oklahoma,Oklahoma County,US
53:36.4,35.513,-97.275,5,2.4,mblg,5,193,,0.95,us,usp000h5gb,2014-11-07T01:40:19.496Z,Oklahoma,earthquake,,,,,reviewed,us,us,Choctaw,Oklahoma,Oklahoma County,US
45:51.6,35.635,-97.185,5,2.8,mblg,5,126.9,,0.97,us,usp000h5kf,2017-06-26T21:26:23.157Z,Oklahoma,earthquake,,,,,reviewed,us,us,Luther,Oklahoma,Oklahoma County,US
16:00.1,35.539,-97.259,5,2.8,mblg,10,77.3,,1.07,us,usp000h5y9,2017-06-26T21:26:12.781Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
05:34.1,35.539,-97.238,5,3.3,mblg,13,75.8,,0.86,us,usp000h63j,2017-06-26T21:26:00.217Z,Oklahoma,earthquake,,,,,reviewed,us,us,Choctaw,Oklahoma,Oklahoma County,US
18:26.3,35.576,-97.25,8,3.8,mwr,46,42,,1.08,us,usp000h65q,2017-06-26T21:25:47.117Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
27:02.3,35.555,-97.249,8,3.7,mwr,30,75.4,,1.02,us,usp000h65r,2014-11-07T01:40:28.275Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
33:43.7,35.553,-97.221,5,3,mblg,17,75.7,,0.73,us,usp000h68e,2014-11-07T01:40:29.732Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
44:38.9,35.497,-97.25,5,2.5,mblg,9,76.5,,1.13,us,usp000h69s,2014-11-07T01:40:30.040Z,Oklahoma,earthquake,,,,,reviewed,us,us,Choctaw,Oklahoma,Oklahoma County,US
14:52.2,35.502,-97.245,6,3.6,mwr,19,57.8,,0.95,us,usp000h6j5,2017-06-26T21:25:32.233Z,Oklahoma,earthquake,,,,,reviewed,us,us,Choctaw,Oklahoma,Oklahoma County,US
43:59.4,35.552,-97.256,5,2.3,mblg,8,126.1,,0.77,us,usp000h6p4,2014-11-07T01:40:34.601Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
43:04.7,35.547,-97.236,5,2.5,mblg,9,107.8,,1.1,us,usp000h6v9,2017-06-26T21:25:21.143Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
30:55.8,35.53,-97.272,8.1,3.2,mwr,24,79.2,,0.93,us,usp000h78h,2017-06-26T21:25:10.746Z,Oklahoma,earthquake,,3.2,,,reviewed,us,us,Choctaw,Oklahoma,Oklahoma County,US
32:26.4,35.557,-97.298,3.3,3,mwr,24,61.5,,,us,usp000h7ax,2017-06-26T21:24:59.570Z,Oklahoma,earthquake,,,,,reviewed,tul,slm,Jones,Oklahoma,Oklahoma County,US
35:24.0,35.63,-96.859,8,2.5,md,10,77,,,us,usp000h7fj,2014-11-07T01:40:43.654Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Chandler,Oklahoma,Lincoln County,US
12:48.8,35.668,-97.05,5,3,mblg,8,105.6,,1.19,us,usp000h7fk,2017-06-26T21:24:48.995Z,Oklahoma,earthquake,,,,,reviewed,us,us,Luther,Oklahoma,Oklahoma County,US
07:42.0,35.612,-97.042,5,2.6,mblg,10,76.1,,0.62,us,usp000h7hh,2017-06-26T21:24:38.269Z,Oklahoma,earthquake,,,,,reviewed,us,us,Luther,Oklahoma,Oklahoma County,US
57:28.8,35.671,-97.028,5,2.5,mblg,15,75,,1.12,us,usp000h7kc,2017-06-26T21:24:27.702Z,Oklahoma,earthquake,,,,,reviewed,us,us,Chandler,Oklahoma,Lincoln County,US
02:07.6,35.616,-97.064,5.7,3.1,mblg,22,75.8,,0.7,us,usp000h7q9,2017-06-26T21:24:17.522Z,Oklahoma,earthquake,,4.1,,,reviewed,us,us,Luther,Oklahoma,Oklahoma County,US
45:05.0,35.625,-97.031,5,2,mblg,4,163.7,,0.32,us,usp000h7qa,2014-11-07T01:40:45.129Z,Oklahoma,earthquake,,,,,reviewed,us,us,Chandler,Oklahoma,Lincoln County,US
22:27.3,35.553,-96.752,5,4.1,mwr,79,44.5,,1.01,us,usp000h81j,2017-06-26T21:24:04.899Z,Oklahoma,earthquake,,4,,,reviewed,us,us,Prague,Oklahoma,Lincoln County,US
00:57.8,35.547,-96.775,5,2.6,mblg,8,110.1,,0.54,us,usp000h8cp,2014-11-07T01:40:52.257Z,Oklahoma,earthquake,,,,,reviewed,us,us,Prague,Oklahoma,Lincoln County,US
35:17.9,35.549,-97.281,5,2.5,mblg,9,86,,1.12,us,usp000h8k6,2017-06-26T21:23:49.492Z,Oklahoma,earthquake,,,,,reviewed,us,us,Jones,Oklahoma,Oklahoma County,US
35:13.7,35.582,-96.784,5,3.1,mblg,10,78.6,,0.53,us,usp000h8sh,2017-06-26T21:23:38.691Z,Oklahoma,earthquake,,,,,reviewed,us,us,Prague,Oklahoma,Lincoln County,US
02:54.8,35.621,-96.983,5,2.2,mblg,6,166.4,,0.76,us,usp000h8ut,2014-11-07T01:40:56.716Z,Oklahoma,earthquake,,,,,reviewed,us,us,Chandler,Oklahoma,Lincoln County,US
04:35.6,35.599,-96.769,5,3.1,mblg,17,78.3,,0.92,us,usp000h920,2017-06-26T21:23:27.878Z,Oklahoma,earthquake,,,,,reviewed,us,us,Prague,Oklahoma,Lincoln County,US
11:01.9,35.378,-98.046,5,3,md,12,83.7,,,us,usp000h947,2014-11-07T01:40:58.389Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Union City,Oklahoma,Canadian County,US
45:19.0,35.398,-98.07,2.3,2.8,md,7,115.9,,,us,usp000h948,2014-11-07T01:40:58.391Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Union City,Oklahoma,Canadian County,US
00:56.0,35.4,-98.1,5,2.7,md,6,122.7,,,us,usp000h949,2014-11-07T01:40:58.392Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Union City,Oklahoma,Canadian County,US
06:10.0,35.384,-98.06,2.5,2.7,md,6,120.4,,,us,usp000h94a,2014-11-07T01:40:58.394Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Union City,Oklahoma,Canadian County,US
54:25.0,35.401,-98.06,5,3,md,9,121.1,,,us,usp000h94c,2014-11-07T01:40:58.416Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Union City,Oklahoma,Canadian County,US
15:17.4,35.388,-98.078,3.2,2.9,md,9,121.3,,,us,usp000h94q,2014-11-07T01:40:58.463Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Union City,Oklahoma,Canadian County,US
57:29.5,35.475,-98.123,6.4,3.4,mblg,33,36,,1.24,us,usp000h96e,2017-06-26T21:23:16.839Z,Oklahoma,earthquake,,8.4,,,reviewed,us,us,El Reno,Oklahoma,Canadian County,US
17:57.0,35.53,-97.381,0,1.7,md,6,121.2,,,us,usp000h975,2014-11-07T01:40:59.009Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,tul,tul,Spencer,Oklahoma,Oklahoma County,US
56:36.0,35.658,-97.222,4.5,2.7,md,5,149.7,,,us,usp000h97n,2014-11-07T01:40:59.074Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Luther,Oklahoma,Oklahoma County,US
02:44.4,35.387,-98.113,5,3.1,mblg,20,45.1,,0.76,us,usp000h9a8,2017-06-26T21:23:05.799Z,Oklahoma,earthquake,,,,,reviewed,us,us,Union City,Oklahoma,Canadian County,US
02:37.0,35.575,-96.786,5,2.5,mblg,8,109.3,,1.15,us,usp000h9k9,2014-11-07T01:41:02.962Z,Oklahoma,earthquake,,,,,reviewed,us,us,Prague,Oklahoma,Lincoln County,US
07:27.2,35.554,-97.473,10,2.4,mblg,7,111.4,,1.01,us,usp000h9qa,2014-11-07T01:41:03.563Z,"Oklahoma City urban area, Oklahoma",earthquake,,,,,reviewed,us,us,Nichols Hills,Oklahoma,Oklahoma County,US
37:18.3,35.556,-96.75,8,3.7,mwr,55,44.5,,0.78,us,usp000h9u3,2017-06-26T21:22:54.339Z,Oklahoma,earthquake,,,,,reviewed,us,us,Prague,Oklahoma,Lincoln County,US
50:29.0,36.091,-97.452,8.2,2.6,md,8,108.2,,,us,usp000h9ug,2014-11-07T01:41:04.301Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
20:04.2,35.556,-96.797,5,2.7,mblg,18,79,,0.95,us,usp000h9um,2017-06-26T21:22:42.437Z,Oklahoma,earthquake,,,,,reviewed,us,us,Meeker,Oklahoma,Lincoln County,US
18:51.2,35.58,-96.765,5,2.8,mblg,22,78.7,,0.65,us,usp000h9us,2017-06-26T21:22:31.652Z,Oklahoma,earthquake,,,,,reviewed,us,us,Prague,Oklahoma,Lincoln County,US
04:26.6,35.574,-96.781,5,2.3,mblg,8,109.3,,0.38,us,usp000h9uu,2014-11-07T01:41:04.352Z,Oklahoma,earthquake,,,,,reviewed,us,us,Prague,Oklahoma,Lincoln County,US
11:58.0,35.541,-96.74,5,2.3,mblg,5,180.8,,,us,usp000h9v6,2014-11-07T01:41:04.399Z,Oklahoma,earthquake,,,,,reviewed,tul,tul,Prague,Oklahoma,Lincoln County,US
